NumXCells:80
NumYCells:80
NumGhostCells:4
time:4.853409626622056
CFL:0.5
  -1.087500000000000   -1.087500000000000   0.038536814586842  -0.000316234530830  -0.000316234530830
  -1.087500000000000   -1.062500000000000   0.038296103478156  -0.000315118096691  -0.000268107824644
  -1.087500000000000   -1.037500000000000   0.038152819890429  -0.000314432751303  -0.000176616894291
  -1.087500000000000   -1.012500000000000   0.038085666828481  -0.000314104938556  -0.000061515214162
  -1.087500000000000   -0.987500000000000   0.038085666828481  -0.000314104938556   0.000061515214162
  -1.087500000000000   -0.962500000000000   0.038152819890429  -0.000314432751303   0.000176616894291
  -1.087500000000000   -0.937500000000000   0.038296103478156  -0.000315118096691   0.000268107824644
  -1.087500000000000   -0.912500000000000   0.038536814586842  -0.000316234530830   0.000316234530830
  -1.087500000000000   -0.887500000000000   0.038909214434517  -0.000317881862786   0.000295130906162
  -1.087500000000000   -0.862500000000000   0.039462216501956  -0.000320155511572   0.000169910254124
  -1.087500000000000   -0.837500000000000   0.040258459195821  -0.000323064474342  -0.000104538733454
  -1.087500000000000   -0.812500000000000   0.041346322192017  -0.000326341167789  -0.000571271682969
  -1.087500000000000   -0.787500000000000   0.042729710558946  -0.000329194782877  -0.001250568746568
  -1.087500000000000   -0.762500000000000   0.044343411722665  -0.000330273295374  -0.002117509549819
  -1.087500000000000   -0.737500000000000   0.046057481825469  -0.000327987511215  -0.003093458073689
  -1.087500000000000   -0.712500000000000   0.047717763827146  -0.000321110120827  -0.004065967607771
  -1.087500000000000   -0.687500000000000   0.049196280458866  -0.000309259058122  -0.004927004664802
  -1.087500000000000   -0.662500000000000   0.050421216158361  -0.000292964409191  -0.005604829410345
  -1.087500000000000   -0.637500000000000   0.051377605579188  -0.000273364807178  -0.006073799497137
  -1.087500000000000   -0.612500000000000   0.052089871075724  -0.000251782546413  -0.006345020882790
  -1.087500000000000   -0.587500000000000   0.052601102249121  -0.000229404421627  -0.006449814373233
  -1.087500000000000   -0.562500000000000   0.052957711527582  -0.000207111627914  -0.006425431652351
  -1.087500000000000   -0.537500000000000   0.053200968816397  -0.000185476149708  -0.006306455821744
  -1.087500000000000   -0.512500000000000   0.053363953231843  -0.000164800099118  -0.006121429602934
  -1.087500000000000   -0.487500000000000   0.053471707449838  -0.000145153442641  -0.005891864651134
  -1.087500000000000   -0.462500000000000   0.053542118410627  -0.000126462614971  -0.005633079264843
  -1.087500000000000   -0.437500000000000   0.053587695062497  -0.000108571412175  -0.005355619867502
  -1.087500000000000   -0.412500000000000   0.053616934743763  -0.000091315414491  -0.005066536281557
  -1.087500000000000   -0.387500000000000   0.053635621640149  -0.000074517635658  -0.004770427334425
  -1.087500000000000   -0.362500000000000   0.053647620390415  -0.000058029591838  -0.004470195685782
  -1.087500000000000   -0.337500000000000   0.053655479696903  -0.000041743476063  -0.004167602996884
  -1.087500000000000   -0.312500000000000   0.053660869813572  -0.000025598984940  -0.003863654961954
