NumXCells:60
NumYCells:80
NumGhostCells:4
time:3.0241935483871223
CFL:0.9
  -1.116666666666667   -1.087500000000000   -0.000004478136685
  -1.116666666666667   -1.062500000000000   -0.000005316733240
  -1.116666666666667   -1.037500000000000    0.000002434994058
  -1.116666666666667   -1.012500000000000    0.000019534707812
  -1.116666666666667   -0.987500000000000    0.000032343864420
  -1.116666666666667   -0.962500000000000    0.000014223923294
  -1.116666666666667   -0.937500000000000   -0.000049790768557
  -1.116666666666667   -0.912500000000000   -0.000119663781632
  -1.116666666666667   -0.887500000000000   -0.000066181032625
  -1.116666666666667   -0.862500000000000    0.000350121071279
  -1.116666666666667   -0.837500000000000    0.001562872747594
  -1.116666666666667   -0.812500000000000    0.004495709382071
  -1.116666666666667   -0.787500000000000    0.011248485669600
  -1.116666666666667   -0.762500000000000    0.026559403379910
  -1.116666666666667   -0.737500000000000    0.061003053761136
  -1.116666666666667   -0.712500000000000    0.139793183481141
  -1.116666666666667   -0.687500000000000    0.283305494014460
  -1.116666666666667   -0.662500000000000    0.469726138083880
  -1.116666666666667   -0.637500000000000    0.656726238195367
  -1.116666666666667   -0.612500000000000    0.799334968657496
  -1.116666666666667   -0.587500000000000    0.874947464848237
  -1.116666666666667   -0.562500000000000    0.908431209243676
  -1.116666666666667   -0.537500000000000    0.923411573832409
  -1.116666666666667   -0.512500000000000    0.930051974177955
  -1.116666666666667   -0.487500000000000    0.932922260466875
  -1.116666666666667   -0.462500000000000    0.934072129754624
  -1.116666666666667   -0.437500000000000    0.934408474831584
  -1.116666666666667   -0.412500000000000    0.934352777740637
  -1.116666666666667   -0.387500000000000    0.934080489315932
  -1.116666666666667   -0.362500000000000    0.933517975732983
  -1.116666666666667   -0.337500000000000    0.932296446237891
  -1.116666666666667   -0.312500000000000    0.929524248740104
  -1.116666666666667   -0.287500000000000    0.923092209121115
  -1.116666666666667   -0.262500000000000    0.908159707790399
  -1.116666666666667   -0.237500000000000    0.873927146479969
  -1.116666666666667   -0.212500000000000    0.794857626693403
  -1.116666666666667   -0.187500000000000    0.650985460431373
  -1.116666666666667   -0.162500000000000    0.464555784855056
  -1.116666666666667   -0.137500000000000    0.277770406479010
  -1.116666666666667   -0.112500000000000    0.135252275693762
  -1.116666666666667   -0.087500000000000    0.059450440521202
  -1.116666666666667   -0.062500000000000    0.025780213796276
  -1.116666666666667   -0.037500000000000    0.010674994325846
  -1.116666666666667   -0.012500000000000    0.003974931684941
